dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,10,0.15,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.26403731266496949,0.25742754202676021,0.2782157646647454,0.32847452500510865,0.28779129940313292,0.26740787785795667,0.28856377835436153,0.22927256506374483,0.2617881927269442,0.2375842608249451,0.26027542270712689,0.24340879617822561,0.27956840607000044,0.25766912308433315,0.2333409854882369,0.24321762567817271,0.25891477749209435,0.27161135335756359,0.26124827341717494,0.25805854931784972,0.23126652031062578,0.25440512405651261,0.23687884360712652,0.23638339673911801,0.23211274286190131,0.23410023697896046,0.23382739373041936,0.23563056137803495,0.22130245054390563,0.23671811914876334
prosociality proportions:,10,0.2,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5327102803738317,0.5619834710743802,0.5588235294117647,0.5664335664335665,0.5886075949367089,0.5852272727272727,0.5721649484536082,0.5727272727272728,0.5836734693877551,0.6057347670250897,0.6170886075949367,0.6189111747851003,0.618925831202046,0.6204545454545455,0.6272912423625254,0.6441605839416058,0.656957928802589,0.6767241379310345,0.6889168765743073,0.6993318485523385,0.6966731898238747,0.7036082474226805,0.7100229533282326,0.7200272479564033,0.7245080500894454,0.7222222222222222,0.7266881028938906,0.7301970245275432,0.7370842179759377,0.7436212726713802
population counts:,10,0.2,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,107,121,136,143,158,176,194,220,245,279,316,349,391,440,491,548,618,696,794,898,1022,1164,1307,1468,1677,1908,2177,2487,2826,3253
groups counts:,10,0.2,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,14,15,17,19,22,24,27,31,34,39,44,49,54,61,69,79,89,102,116,130,146,167,190,217,248,282,325
standard deviations in prosocial proportions,10,0.2,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.19519221295943134,0.30270952718941579,0.26548031561642754,0.29291568672684659,0.28111783827208736,0.25635876052211959,0.31486706823857752,0.26696350558637755,0.27166459631788975,0.27592714566590792,0.27204078025467204,0.26103136542832117,0.28879988457522682,0.26300746026427996,0.2904381842027236,0.26214201178642532,0.27967057393366246,0.25376408753251933,0.26513213128865665,0.25354729818241611,0.23753608014130309,0.25730404038806237,0.25855355592988649,0.23889913297400811,0.22466047669913417,0.23417426615752654,0.23877642278561534,0.23416472090971044,0.22827339774894406,0.24491186706603479,0.2213647079945576
prosociality proportions:,10,0.25,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5225225225225225,0.5365853658536586,0.5319148936170213,0.5157232704402516,0.5418994413407822,0.5538461538461539,0.5753424657534246,0.5652173913043478,0.5906040268456376,0.6,0.6089238845144357,0.632183908045977,0.632,0.6569965870307167,0.6748554913294798,0.6753407682775713,0.6887486855941115,0.6976744186046512,0.7013574660633484,0.7091737150292778,0.7116768123962368,0.7182294145644931,0.7267513314215486,0.7345225603357818,0.7412150089338893,0.7441154138192863,0.7484795829713293,0.7577537162782162,0.7629122588674548,0.7665610979150171
population counts:,10,0.25,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,111,123,141,159,179,195,219,253,298,330,381,435,500,586,692,807,951,1118,1326,1537,1807,2101,2441,2859,3358,3951,4604,5449,6428,7578
groups counts:,10,0.25,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,15,17,19,21,25,29,33,38,43,50,58,69,80,95,111,132,153,180,210,244,285,335,395,460,544,642,757
standard deviations in prosocial proportions,10,0.25,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.078102496759066525,0.30479128477160777,0.26051244795055395,0.30055396652469213,0.28537588184602064,0.29877419195305988,0.32081959371754476,0.27397102760500452,0.26858811886254957,0.29136150899804841,0.29239441810444394,0.28149224456116495,0.26085978070734156,0.2767236889028476,0.27624972761889283,0.24467402961046186,0.28152835169822127,0.22974530548965633,0.24203462461177402,0.25075934432973485,0.24569340136849285,0.24053944811481051,0.24104984938959034,0.23864484174941289,0.23548192472744292,0.2257200621251535,0.22737614858452365,0.22571579099317807,0.21853275592756027,0.2164033348712944,0.21347620430035996
prosociality proportions:,10,0.3,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5221238938053098,0.5348837209302325,0.5612903225806452,0.5617977528089888,0.5741626794258373,0.6016597510373444,0.6099290780141844,0.6096096096096096,0.6306532663316583,0.6459227467811158,0.652014652014652,0.65625,0.6688918558077437,0.683684794672586,0.6891385767790262,0.691828793774319,0.7064516129032258,0.7145178764897074,0.7218543046357616,0.7293644996347699,0.7385307346326837,0.7513121719570107,0.7531671434409482,0.7595234099681154,0.7678743628598981,0.7747351814288934,0.780510269871972,0.7878424015009381,0.7948279024270954,0.800763434463613
population counts:,10,0.3,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,113,129,155,178,209,241,282,333,398,466,546,640,749,901,1068,1285,1550,1846,2265,2738,3335,4001,4894,5959,7259,8874,10857,13325,16357,20172
groups counts:,10,0.3,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,15,17,20,24,28,33,39,46,54,64,74,90,106,128,155,184,226,273,333,400,489,595,725,887,1085,1332,1635,2017
standard deviations in prosocial proportions,10,0.3,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17916472867168917,0.25724577793678044,0.29496365591437956,0.24770077057870074,0.30511828006548442,0.30063981359870012,0.29769160862806759,0.27151768716652153,0.29526600190364838,0.2638568360592769,0.25529596536821852,0.23960369326401199,0.2754967105066774,0.26149805122645886,0.24037509375003313,0.25453841827505053,0.26495738293681731,0.25396485759676568,0.23315022128209145,0.23906564281584525,0.23781336987319662,0.22692840674823855,0.22382244660289502,0.22570555850098001,0.22538975292517202,0.22259029972880484,0.20778129954332483,0.2087519423771392,0.2026524350054244,0.1964553863278671,0.19754691710455974
prosociality proportions:,10,0.35,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.536,0.5448275862068965,0.5818181818181818,0.5909090909090909,0.5964125560538116,0.6159695817490495,0.6419354838709678,0.6535433070866141,0.6778947368421052,0.6863406408094435,0.6925133689839572,0.6987179487179487,0.7088055797733217,0.7180397727272727,0.7325315005727376,0.7367700729927007,0.7438351122561649,0.7576832151300237,0.7667604313173934,0.7735388084946438,0.7797213163356063,0.7859903947522549,0.7938498699368265,0.8,0.8069506985336566,0.8136505495499571,0.8194577014176123,0.8237418999034882,0.8284778486467851,0.8332799946099816
population counts:,10,0.35,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,125,145,165,198,223,263,310,381,475,593,748,936,1147,1408,1746,2192,2717,3384,4266,5321,6746,8537,10764,13620,17322,22109,28287,36265,46408,59369
groups counts:,10,0.35,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,16,19,22,26,31,38,47,59,74,93,114,140,174,219,271,338,426,532,674,853,1076,1362,1732,2210,2828,3626,4640,5936
standard deviations in prosocial proportions,10,0.35,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10999999999999999,0.30046929165053959,0.29894470602027334,0.27130309968893912,0.24850332525540494,0.2497427130408964,0.27808635551879818,0.26253846628825983,0.26025288703762567,0.25902819102025099,0.25208230588395258,0.26746489073942775,0.25004590729748366,0.24337809701622096,0.22522977903646979,0.23352799532487042,0.22704562035956957,0.23434698756933137,0.2141783522074259,0.21832299349405665,0.21404197514590528,0.2069350140305114,0.20946589984793315,0.20116195377459761,0.19882178650745166,0.19278411962581959,0.19122072894467074,0.18509602776084688,0.18313724897906092,0.17841020160497609,0.17515786652016407
prosociality proportions:,10,0.4,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5203252032520326,0.5133333333333333,0.5274725274725275,0.5420560747663551,0.5576923076923077,0.5668789808917197,0.5721649484536082,0.5970464135021097,0.6295652173913043,0.6488011283497884,0.6685267857142857,0.6882661996497373,0.7005532503457814,0.7107976125881714,0.7238617200674536,0.7337917485265226,0.747381864623244,0.7579592643859996,0.7637053910402429,0.7705785512699906,0.7784867002156722,0.7860727297724617,0.7941423914186561,0.8008512005139324,0.8073587145074409,0.813785127789985,0.818737592888639,0.824775984471802,0.8295643414756988,0.8348261508138836
population counts:,10,0.4,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,123,150,182,214,260,314,388,474,575,709,896,1142,1446,1843,2372,3054,3915,5057,6585,8504,11128,14547,19018,24906,32859,43235,56923,75218,99275,131407
groups counts:,10,0.4,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,21,26,31,38,47,57,70,89,114,144,184,237,305,391,505,658,850,1112,1454,1901,2490,3285,4323,5692,7521,9927,13140
standard deviations in prosocial proportions,10,0.4,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.10999999999999999,0.285086135550636,0.32423151485239343,0.27252517764748019,0.26311665074796475,0.30781247653410537,0.30023498602254189,0.28578735489142543,0.29285710339187121,0.27027884994877788,0.2395966983030999,0.25895986955383954,0.25583380036388209,0.23276033999295356,0.23564145670929143,0.23675430654501806,0.23753705367332259,0.22018624451969876,0.22179111438512258,0.21545216350506627,0.21706944836736006,0.20621749978998213,0.20731533872292618,0.20132374952635079,0.19810090844139289,0.19129439457775388,0.19013685516283871,0.18656032037382089,0.18399153019627582,0.18064409004637461,0.17464963348884707
prosociality proportions:,10,0.45,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5564516129032258,0.5849056603773585,0.6218905472636815,0.6212121212121212,0.6430678466076696,0.6720183486238532,0.6994727592267135,0.7078189300411523,0.7121848739495799,0.7257683215130024,0.7347432024169185,0.7497712717291857,0.7651905252317199,0.7751738346639196,0.7836416747809153,0.7928488708743486,0.8013514962994744,0.8060812415868239,0.8153153153153153,0.8216780201776321,0.8284501599569225,0.8351916944062944,0.8414794342938056,0.8460725695178192,0.8507990319159544,0.8555361605903122,0.8596279677546432,0.863632876521254,0.8674457091602764,0.8708690587863128
population counts:,10,0.45,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,124,159,201,264,339,436,569,729,952,1269,1655,2186,2913,3883,5135,6908,9323,12629,17094,23194,31571,42959,58617,80447,110321,151242,208154,286770,395785,546879
groups counts:,10,0.45,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,20,26,33,43,56,72,95,126,165,218,291,388,513,690,932,1262,1709,2319,3157,4295,5861,8044,11032,15124,20815,28677,39578,54687
standard deviations in prosocial proportions,10,0.45,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.19,0.28125554784855755,0.27450589884889393,0.25913835291290482,0.25372283120479283,0.29162495704817021,0.26697333311202154,0.26391765549779767,0.24423239299817154,0.25639084031266124,0.24161322673127147,0.22376171663037342,0.22704783005398307,0.22117061841140254,0.2186694623276236,0.2109608971936964,0.20062637189636029,0.19500283992464795,0.19517486541376419,0.18866203268945628,0.18498572479144848,0.1790107218580709,0.17543429172766764,0.17125842149936762,0.16848076490910019,0.1637669436249965,0.16114928083273491,0.15894007542432464,0.15602009382598561,0.15318806758325065,0.15052222621804731
prosociality proportions:,10,0.5,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5615384615384615,0.6104651162790697,0.6372093023255814,0.6807017543859649,0.6814621409921671,0.7080867850098619,0.7235649546827795,0.7403314917127072,0.7493936944219887,0.7593140153755175,0.766855154414963,0.7749683944374209,0.7889738244151031,0.7997654155495979,0.8088973929681894,0.8161331626120358,0.821385028041941,0.8276312353094802,0.8332248969854695,0.8400845368087355,0.8461478416985403,0.8501717529849675,0.8555429996493006,0.8607893089703186,0.8646866089160555,0.8688178340287889,0.8724735935062542,0.8761558657233002,0.8795686692162463,0.8826480951325146
population counts:,10,0.5,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,130,172,215,285,383,507,662,905,1237,1691,2299,3164,4317,5968,8362,11715,16404,22974,32277,45424,64055,90537,128315,182134,258814,368823,526291,751493,1074164,1537981
groups counts:,10,0.5,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,13,17,21,28,38,50,66,90,123,169,229,316,431,596,836,1171,1640,2297,3227,4542,6405,9053,12831,18213,25881,36882,52629,75149,107416,153798
standard deviations in prosocial proportions,10,0.5,0.01,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.28123922283198127,0.26922406775216962,0.26819375936435108,0.27531759210442608,0.25125859329240985,0.23249569444160528,0.2266148337461982,0.22318023525031758,0.23596135116686695,0.21330665723990694,0.22019000937838146,0.21728018223162118,0.20584750809887883,0.20422749035296789,0.1927292869692277,0.18541751344468141,0.18587306183006988,0.17838780221811637,0.17424081136658587,0.17235374032455744,0.16698673695730507,0.16531436544915301,0.16055315737021753,0.15743293989385765,0.15543247745124986,0.15179116216235486,0.14901672962502616,0.14610144806779102,0.14382571586666951,0.14136096605322346
prosociality proportions:,10,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.5104166666666666,0.5052631578947369,0.5052631578947369,0.5052631578947369,0.4891304347826087,0.4891304347826087,0.4891304347826087,0.4891304347826087,0.4777777777777778,0.4777777777777778,0.47191011235955055,0.47191011235955055,0.45348837209302323,0.45348837209302323,0.45348837209302323,0.4268292682926829,0.4125,0.4125,0.4050632911392405,0.4050632911392405,0.3815789473684211,0.37333333333333335,0.36486486486486486,0.36486486486486486,0.3561643835616438,0.3561643835616438,0.3561643835616438,0.3561643835616438,0.3561643835616438
population counts:,10,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,98,96,95,95,95,92,92,92,92,90,90,89,89,86,86,86,82,80,80,79,79,76,75,74,74,73,73,73,73,73
groups counts:,10,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
standard deviations in prosocial proportions,10,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.17349351572897473,0.27986546492894548,0.26821652478299446,0.26268980358710492,0.31646361476068824,0.29501107938603632,0.28545128834273797,0.26880431680373595,0.28856949635063434,0.32388994000927274,0.29828192610015197,0.25915846186511093,0.30900827029565264,0.32569012471168163,0.27495303881521116,0.27908313581120392,0.28358819156779819,0.28037570720389215,0.25217801252290017,0.3257203555198846,0.26892534568465426,0.2399284875366266,0.26134845899864373,0.20208976523334396,0.22407389295493865,0.2947246629088402,0.25424881371182351,0.29279742301229122,0.23091756865866919,0.2537162607609238,0.20432535192960549
prosociality proportions:,10,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5346534653465347,0.5339805825242718,0.5428571428571428,0.5321100917431193,0.5321100917431193,0.5233644859813084,0.5135135135135135,0.5178571428571429,0.5258620689655172,0.5299145299145299,0.5210084033613446,0.5210084033613446,0.512,0.504,0.5116279069767442,0.5151515151515151,0.5111111111111111,0.48507462686567165,0.47761194029850745,0.4701492537313433,0.45323741007194246,0.45,0.44366197183098594,0.44755244755244755,0.4326241134751773,0.4295774647887324,0.4236111111111111,0.4178082191780822,0.43790849673202614,0.44516129032258067
population counts:,10,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,101,103,105,109,109,107,111,112,116,117,119,119,125,125,129,132,135,134,134,134,139,140,142,143,141,142,144,146,153,155
groups counts:,10,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,11,11,11,11,11,11,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15
standard deviations in prosocial proportions,10,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318506,0.25206584473633992,0.31738080993090417,0.3315740072955804,0.24683283063845401,0.24879876697098197,0.30645399261027234,0.30965856964092903,0.27356877751866687,0.2501663817324935,0.30790492164197353,0.26100766272276377,0.22775201986546845,0.29142552014617762,0.28300093936317733,0.31444687396647963,0.29768004097558337,0.24605667198427428,0.24798314095958957,0.29005454925182506,0.21203382489283121,0.22579485828683649,0.29459415181858972,0.29680439469410119,0.28873842293046209,0.24799499584176474,0.23703700287506857,0.25705429407594832,0.26937722946159243,0.25025876303059663,0.22261578558410802
prosociality proportions:,10,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5384615384615384,0.5233644859813084,0.5277777777777778,0.5384615384615384,0.5378151260504201,0.5403225806451613,0.5396825396825397,0.5338345864661654,0.5328467153284672,0.5319148936170213,0.5314685314685315,0.5238095238095238,0.5161290322580645,0.5276073619631901,0.5375722543352601,0.5227272727272727,0.5300546448087432,0.5340314136125655,0.54,0.5384615384615384,0.5277777777777778,0.52,0.5204918032786885,0.5232558139534884,0.5189393939393939,0.5202952029520295,0.5181159420289855,0.5223367697594502,0.5183946488294314,0.5209003215434084
population counts:,10,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,104,107,108,117,119,124,126,133,137,141,143,147,155,163,173,176,183,191,200,208,216,225,244,258,264,271,276,291,299,311
groups counts:,10,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,12,12,13,13,14,14,14,15,16,17,17,18,19,20,20,21,22,24,25,26,27,27,29,29,31
standard deviations in prosocial proportions,10,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.1615549442140351,0.29098862549125398,0.35276475902024507,0.31423657982350423,0.27428532227687452,0.28535677570342199,0.24418395420141731,0.28088391897940773,0.30637880582026467,0.26385792554318288,0.31449024685219462,0.26500906147690045,0.28444893951361461,0.28980341974308776,0.27445416810928919,0.29846153385333035,0.26795059369435442,0.31020504621438327,0.29385303670872709,0.30724582991474436,0.25461200428745057,0.27719484748291112,0.27070531467434777,0.25447667721623451,0.31876547298551133,0.29057542894420352,0.27069734965957731,0.27341785438497601,0.25998203033507838,0.31781386092170666,0.27685694940092909
prosociality proportions:,10,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5135135135135135,0.525,0.5230769230769231,0.5251798561151079,0.5405405405405406,0.5316455696202531,0.5297619047619048,0.546448087431694,0.5673076923076923,0.5675675675675675,0.5683760683760684,0.5736434108527132,0.5777777777777777,0.589041095890411,0.5949367088607594,0.6101190476190477,0.6189111747851003,0.625,0.6357142857142857,0.6285097192224622,0.6272189349112426,0.6283662477558348,0.6308724832214765,0.6286594761171033,0.6357340720221607,0.6454545454545455,0.6476997578692494,0.6504961411245865,0.6518218623481782,0.6581818181818182
population counts:,10,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,100,111,120,130,139,148,158,168,183,208,222,234,258,270,292,316,336,349,384,420,463,507,557,596,649,722,770,826,907,988,1100
groups counts:,10,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,13,14,15,16,18,20,22,23,25,27,29,31,33,34,38,42,46,50,55,59,64,72,77,82,90,98,110
