dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,3,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5454545454545454,0.5641025641025641,0.574468085106383,0.5769230769230769,0.576271186440678,0.5396825396825397,0.5362318840579711,0.5454545454545454,0.5487804878048781,0.5555555555555556,0.5533980582524272,0.5652173913043478,0.592,0.5909090909090909,0.5763888888888888,0.569620253164557,0.5705882352941176,0.5860215053763441,0.5792079207920792,0.5747663551401869,0.5676855895196506,0.5833333333333334,0.5780141843971631,0.5878594249201278,0.5894428152492669,0.58994708994709,0.6019184652278178,0.5969498910675382,0.6051080550098232,0.6003552397868561
population counts:,3,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,33,39,47,52,59,63,69,77,82,90,103,115,125,132,144,158,170,186,202,214,229,252,282,313,341,378,417,459,509,563
groups counts:,3,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,17,19,21,23,25,27,30,34,38,41,44,48,52,56,62,67,71,76,84,94,104,113,126,139,153,169,187
standard deviations in prosocial proportions,3,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.37118429085533483,0.26153924710792026,0.34211522046537785,0.31497039417435602,0.28331609935331559,0.28119045627889289,0.35881750236018312,0.3680290242876097,0.35503366102802553,0.32454198242499305,0.37843080813169783,0.3399360479918786,0.38924048653217169,0.35355339059327379,0.36834078124676412,0.35184423724703895,0.37862251523133855,0.33213205627599762,0.33699857944547995,0.34464146517268623,0.34839281137877715,0.37780448188347421,0.34455323422793638,0.32679955292097113,0.3415219768077441,0.3380826624086411,0.36650477044591007,0.36296691235257877,0.33261659727809267,0.33177924225713484,0.32677019777848493
prosociality proportions:,3,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5428571428571428,0.575,0.5416666666666666,0.5555555555555556,0.5423728813559322,0.5555555555555556,0.5584415584415584,0.5697674418604651,0.5376344086021505,0.5188679245283019,0.5447154471544715,0.54421768707483,0.5220125786163522,0.5166666666666667,0.51,0.509009009009009,0.522633744855967,0.5384615384615384,0.5493421052631579,0.5446428571428571,0.5669291338582677,0.5845070422535211,0.5908141962421712,0.6007259528130672,0.6236391912908242,0.623641304347826,0.6281287246722288,0.6369294605809128,0.6377737226277372,0.6351132686084142
population counts:,3,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,35,40,48,54,59,72,77,86,93,106,123,147,159,180,200,222,243,273,304,336,381,426,479,551,643,736,839,964,1096,1236
groups counts:,3,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,16,18,19,24,25,28,31,35,41,49,53,60,66,74,81,91,101,112,127,142,159,183,214,245,279,321,365,412
standard deviations in prosocial proportions,3,0.25,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.37490739597339973,0.28934259244443972,0.30900827029565259,0.35136418446315332,0.27889436077461172,0.35572912430182496,0.35572912430182496,0.38662993902511855,0.37859388972001828,0.38388957186059913,0.29929749924707949,0.3173048819625755,0.37279857335897604,0.35184697852375579,0.34515916029288335,0.35184188441763076,0.34959674189620876,0.36371921404658658,0.33978240586194769,0.37531874208899468,0.36671774555082332,0.35202659354637572,0.35622161394021851,0.35038124741931814,0.32552584010037278,0.33149094300895038,0.34253868760044248,0.3344089700748068,0.3272303471561907,0.33142994285247906
prosociality proportions:,3,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5,0.5,0.5121951219512195,0.5,0.5185185185185185,0.5409836065573771,0.5223880597014925,0.5061728395061729,0.5531914893617021,0.5446428571428571,0.5426356589147286,0.5333333333333333,0.5344827586206896,0.5634517766497462,0.5869565217391305,0.5978260869565217,0.6197604790419161,0.6246786632390745,0.6339869281045751,0.6463195691202872,0.6503067484662577,0.6527415143603134,0.6548672566371682,0.6626168224299065,0.6608832807570978,0.6579826319305278,0.669151376146789,0.6773883821411426,0.6875,0.6973772696704774
population counts:,3,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,36,38,41,48,54,61,67,81,94,112,129,150,174,197,230,276,334,389,459,557,652,766,904,1070,1268,1497,1744,2083,2496,2974
groups counts:,3,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,12,13,16,18,20,22,27,31,37,43,50,58,65,76,92,111,129,153,185,217,255,301,356,422,499,581,694,832,991
standard deviations in prosocial proportions,3,0.3,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.30550504633038933,0.3191423692521127,0.32808366141715878,0.29877256617081877,0.33333333333333337,0.37221761559707001,0.32004773949452536,0.27659297368982855,0.43589743589743585,0.31876739846004898,0.37293671061382089,0.3494373784835868,0.34641016151377552,0.37107927488179143,0.33024437484038283,0.33318000571010586,0.33527709888878104,0.31188207962082948,0.31731319348620957,0.33039884447387319,0.34405865589409629,0.34150972193320811,0.32855756503090289,0.33528318600075191,0.30812606556023542,0.31919236054561151,0.32961783506523407,0.33146707421822669,0.33063672277076833,0.31915980443851438,0.32115702548260566
prosociality proportions:,3,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.47058823529411764,0.5238095238095238,0.5652173913043478,0.58,0.559322033898305,0.589041095890411,0.6,0.6,0.6062992125984252,0.6052631578947368,0.6214689265536724,0.6384976525821596,0.6526717557251909,0.6738461538461539,0.678743961352657,0.6895161290322581,0.7058823529411765,0.7161803713527851,0.7238403451995685,0.7293298520452568,0.7338537970191625,0.736,0.7429885057471264,0.7479614529280949,0.7595385980479148,0.7678699497967966,0.7742857142857142,0.7833232810615199,0.7857658090887233,0.7895289958918505
population counts:,3,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,34,42,46,50,59,73,90,110,127,152,177,213,262,325,414,496,612,754,927,1149,1409,1750,2175,2698,3381,4183,5250,6632,8318,10467
groups counts:,3,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,15,16,19,24,30,36,42,50,59,71,87,108,138,165,204,251,309,383,469,583,725,899,1127,1394,1750,2210,2772,3489
standard deviations in prosocial proportions,3,0.35,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.16329931618554519,0.37277115410575073,0.3499271061118826,0.28026803254746552,0.28412878535387198,0.33448873829978604,0.35997417174151214,0.32659863237109044,0.31273139581104725,0.34238121913876474,0.35150865328371839,0.32060518806853683,0.32316330826615169,0.32429407045452319,0.32265636402927211,0.2932669563949068,0.32812576229259693,0.32437007042294269,0.31120571974178107,0.30930650255562214,0.29286013444469183,0.28198804247660597,0.2890090207348599,0.29586008907549111,0.30188252350168282,0.28078479527515643,0.28702615695086364,0.27906712104776271,0.27365925156425519,0.27099928044952848,0.27163977013998969
prosociality proportions:,3,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5,0.5277777777777778,0.5384615384615384,0.5227272727272727,0.5576923076923077,0.5555555555555556,0.575,0.6043956043956044,0.6238532110091743,0.625,0.6390532544378699,0.635,0.6443514644351465,0.6611295681063123,0.6605263157894737,0.673773987206823,0.6751700680272109,0.6941813261163735,0.7162740899357601,0.7231160033869602,0.7333333333333333,0.7358881408596583,0.7476861167002012,0.7541951522684898,0.7602789132002885,0.7667851131475594,0.7769908946379535,0.782140876317249,0.7885601915184679,0.7915518824609734
population counts:,3,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,32,36,39,44,52,63,80,91,109,136,169,200,239,301,380,469,588,739,934,1181,1530,1931,2485,3218,4159,5347,6919,9015,11696,15246
groups counts:,3,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,14,17,21,26,30,36,45,56,66,79,100,126,156,196,246,311,393,510,643,828,1072,1386,1782,2306,3005,3898,5082
standard deviations in prosocial proportions,3,0.4,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.31280540631872433,0.37164133778499037,0.33064599603103928,0.3339704795025128,0.28139463873416876,0.30942935829972207,0.3897230299907794,0.36839868701257961,0.37033419962265279,0.34792341962401008,0.33890695232703755,0.31142619817626027,0.3271830846956339,0.31615748537011668,0.33884386485375118,0.32486187549082707,0.31665095644845803,0.3372481802925571,0.32547769441869817,0.3032064799787989,0.30378871226453824,0.29967845367275003,0.29401950051882081,0.29282352821897073,0.28281775691238498,0.28540372821520704,0.28071727726188284,0.27508328469896159,0.26948967189286971,0.27025719847852658
prosociality proportions:,3,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.4857142857142857,0.4878048780487805,0.5,0.5507246376811594,0.5681818181818182,0.5673076923076923,0.6230769230769231,0.6181818181818182,0.6244131455399061,0.6377358490566037,0.6507462686567164,0.6628175519630485,0.6696428571428571,0.6835443037974683,0.7031419284940412,0.7165289256198347,0.7312579415501906,0.74130538351596,0.7525143678160919,0.7623282134195635,0.7780250910562525,0.7863664029214851,0.7907954545454545,0.7959287101951178,0.8024132730015083,0.8065652818991098,0.8116802856554282,0.8151680522262458,0.819119643934822,0.8234096834004824
population counts:,3,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,35,41,54,69,88,104,130,165,213,265,335,433,560,711,923,1210,1574,2099,2784,3711,4942,6572,8800,11839,15912,21568,29126,39214,53024,71731
groups counts:,3,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,18,23,29,34,43,55,71,88,111,144,186,237,307,403,524,699,928,1237,1647,2190,2933,3946,5304,7189,9708,13071,17674,23910
standard deviations in prosocial proportions,3,0.45,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.31939613161227998,0.3242393758313542,0.40445054940447323,0.35814989859311558,0.32584868693926838,0.35514697424862657,0.32744708326787703,0.28938785784207122,0.32633165175749579,0.34990113838912484,0.32615901973183797,0.33568755755231522,0.32475156844950892,0.33374827544135971,0.32264024822013504,0.3208838048134689,0.2986360063400062,0.30127896743487181,0.28856047093709075,0.29045247971901667,0.27357662523194132,0.2760326664384426,0.27119795235156258,0.26657101193981542,0.26110183082107258,0.26015439835921189,0.25755947820626879,0.25319934336918665,0.25320712290651598,0.25017580904232456
prosociality proportions:,3,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5277777777777778,0.5681818181818182,0.6071428571428571,0.6438356164383562,0.6534653465346535,0.6976744186046512,0.6936416184971098,0.6982758620689655,0.7072368421052632,0.7174447174447175,0.7207207207207207,0.7304582210242587,0.7376237623762376,0.7531135531135531,0.760601180891036,0.7696850393700787,0.7795637198622273,0.7881835323695788,0.7973096912259248,0.8052533245411584,0.8120906005840107,0.8196581681903355,0.8243966186139584,0.8285422442725814,0.833757032715149,0.83846623301231,0.8428967112733602,0.8468623803257861,0.8513440802358866,0.8550564883399827
population counts:,3,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,30,36,44,56,73,101,129,173,232,304,407,555,742,1010,1365,1863,2540,3484,4773,6542,9099,12671,17611,24487,34265,47990,67181,94231,132234,185852,262178
groups counts:,3,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,24,33,43,57,77,101,135,185,247,336,455,621,846,1161,1591,2180,3033,4223,5870,8162,11421,15996,22393,31410,44078,61950,87392
standard deviations in prosocial proportions,3,0.5,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.37118429085533483,0.41851442148109347,0.36755651145864121,0.31809969233892377,0.34126839931404485,0.33576586377679579,0.30851101088900884,0.3240871916549381,0.3176022378973265,0.30765240125830323,0.29127390840169859,0.29844846142819947,0.29934837783311147,0.29949300491377751,0.28626170747732621,0.28962290614904024,0.27798736636997207,0.27825677813881827,0.27469667455691371,0.26572060544656767,0.25988759803320899,0.25521488549858956,0.25314371953330755,0.24875197396679455,0.24681666893759668,0.24225359172865271,0.24106202927138953,0.23643242067181464,0.23321808490855192,0.23002446580970912,0.22731807056934733
prosociality proportions:,4,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.55,0.5384615384615384,0.5384615384615384,0.5263157894736842,0.5135135135135135,0.5,0.5,0.5,0.5,0.47058823529411764,0.47058823529411764,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375
population counts:,4,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,40,40,39,39,38,37,36,36,36,36,34,34,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
groups counts:,4,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,4,0.0,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.33166247903553997,0.26925824035672524,0.30764986185597415,0.27838821814150111,0.28722813232690142,0.29889118003045856,0.38114752721223311,0.28394541729001366,0.32252664618601673,0.30285103598964291,0.34454453630844301,0.31318674540918873,0.40383899947875268,0.32882366094914761,0.32185982973959332,0.39031237489989989,0.29973947020704494,0.40983990776887502,0.29973947020704494,0.29973947020704494,0.3247595264191645,0.36975498644372601,0.39031237489989989,0.29973947020704494,0.3247595264191645,0.27243118397129212,0.16535945694153692,0.36975498644372601,0.39031237489989989,0.20728904939721249,0.36975498644372601
prosociality proportions:,4,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5476190476190477,0.5454545454545454,0.5434782608695652,0.5306122448979592,0.5294117647058824,0.5294117647058824,0.5283018867924528,0.5370370370370371,0.509090909090909,0.5178571428571429,0.5333333333333333,0.5333333333333333,0.5254237288135594,0.5161290322580645,0.515625,0.5303030303030303,0.5147058823529411,0.4927536231884058,0.4782608695652174,0.4647887323943662,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.4794520547945205,0.4805194805194805,0.5,0.5,0.5,0.5121951219512195
population counts:,4,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,40,42,44,46,49,51,51,53,54,55,56,60,60,59,62,64,66,68,69,69,71,72,72,72,72,73,77,80,80,80,82
groups counts:,4,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,12,12,13,13,13,14,15,15,14,15,16,16,17,17,17,17,18,18,18,18,18,19,20,20,20,20
standard deviations in prosocial proportions,4,0.05,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.21794494717703367,0.317372021451167,0.32403703492039304,0.32897568299191965,0.33809104625167991,0.22298480267099421,0.28455618464939786,0.29612661518719019,0.31224989991991992,0.23551804601770965,0.27490721997036882,0.35744629966312025,0.31895876516808719,0.27239021379526207,0.27003873493879899,0.3243834295629171,0.36570511942684097,0.35172565658478772,0.36248652992214758,0.34454453630844301,0.33105831718142953,0.26205503144601677,0.38987969021161667,0.37164133778499031,0.35246048723470891,0.35039660069381062,0.30368111930480995,0.31622776601683794,0.3791437722025775,0.34460121880225553,0.3231098884280702
prosociality proportions:,4,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5348837209302325,0.5348837209302325,0.5333333333333333,0.5306122448979592,0.5106382978723404,0.54,0.5490196078431373,0.5614035087719298,0.5737704918032787,0.5714285714285714,0.5735294117647058,0.5694444444444444,0.5657894736842105,0.5512820512820513,0.5454545454545454,0.525,0.5176470588235295,0.5268817204301075,0.5208333333333334,0.5204081632653061,0.5339805825242718,0.5238095238095238,0.5132743362831859,0.5,0.5112781954887218,0.5179856115107914,0.5104895104895105,0.5135135135135135,0.5290322580645161,0.5283018867924528
population counts:,4,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,40,43,43,45,49,47,50,51,57,61,63,68,72,76,78,77,80,85,93,96,98,103,105,113,124,133,139,143,148,155,159
groups counts:,4,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,11,12,12,14,15,15,17,18,19,19,19,20,21,23,24,24,25,26,28,31,33,34,35,37,38,39
standard deviations in prosocial proportions,4,0.1,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.21794494717703367,0.33915335764223242,0.21336588293351869,0.25889186931999236,0.24281337140555775,0.35128336140500593,0.30898017735770689,0.37351558051691613,0.32959854987792747,0.26707027279771312,0.32039516417151148,0.29736801168753846,0.27393170726827809,0.26881369472022032,0.32227011138384837,0.31041588988219987,0.29474565306378991,0.3336914742692717,0.27374808954388274,0.38131260870256511,0.36770685788183682,0.33880278391549395,0.34615384615384615,0.30285103598964297,0.32697689350914216,0.34040632315477043,0.34045626316463568,0.35907958559200676,0.33805395781599973,0.30074929510167625,0.3574905806248006
prosociality proportions:,4,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5813953488372093,0.5777777777777777,0.5957446808510638,0.5510204081632653,0.5660377358490566,0.5614035087719298,0.5806451612903226,0.5857142857142857,0.5921052631578947,0.6125,0.6235294117647059,0.6222222222222222,0.6274509803921569,0.6396396396396397,0.6507936507936508,0.6434108527131783,0.6503496503496503,0.6770186335403726,0.6857142857142857,0.6825396825396826,0.6813725490196079,0.68,0.6846473029045643,0.6848249027237354,0.6952054794520548,0.7034700315457413,0.7078651685393258,0.7013333333333334,0.7075471698113207,0.7060133630289532
population counts:,4,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,40,43,45,47,49,53,57,62,70,76,80,85,90,102,111,126,129,143,161,175,189,204,225,241,257,292,317,356,375,424,449
groups counts:,4,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,13,14,15,17,19,20,21,22,25,27,31,32,35,40,43,47,51,56,60,64,73,79,89,93,106,112
standard deviations in prosocial proportions,4,0.15,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.26925824035672519,0.31484122982862334,0.33030289129827489,0.3168595903550972,0.3445004434765731,0.3085584763595603,0.34868557849882642,0.27086407465512202,0.31218734359355443,0.30892086165461874,0.36635877224382113,0.32575872973720904,0.33393626600305948,0.35968133079466635,0.32843541600321835,0.3170173496829472,0.29344648548542884,0.32255535186584805,0.30617601147052653,0.29286924094252276,0.29993895094021267,0.27926510702198371,0.30174740881155848,0.27741239858537126,0.29324153966642841,0.28676351588584253,0.2859721645465928,0.27799830548267673,0.28754622789353956,0.28622398974109564,0.30415352542435087
prosociality proportions:,4,0.2,0.02,0,0,30,1,1.0,1,1,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5555555555555556,0.5961538461538461,0.603448275862069,0.6290322580645161,0.6417910447761194,0.64,0.6022727272727273,0.6122448979591837,0.6330275229357798,0.616,0.6164383561643836,0.6305732484076433,0.6514285714285715,0.6526315789473685,0.6619047619047619,0.6710526315789473,0.6901960784313725,0.6923076923076923,0.6878980891719745,0.6873239436619718,0.6839378238341969,0.6890380313199105,0.6847389558232931,0.6985815602836879,0.7046548956661316,0.7130681818181818,0.7128463476070529,0.7147577092511013,0.7206317867719645,0.721830985915493
