dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,3,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5151515151515151,0.5135135135135135,0.5714285714285714,0.625,0.6538461538461539,0.6842105263157895,0.6949152542372882,0.7164179104477612,0.726027397260274,0.7375,0.75,0.7391304347826086,0.7348484848484849,0.75,0.7544910179640718,0.7736842105263158,0.7831858407079646,0.7854406130268199,0.7938144329896907,0.8042168674698795,0.8063660477453581,0.8065268065268065,0.8072289156626506,0.8240418118466899,0.8195718654434251,0.828,0.8235981308411215,0.824435318275154,0.828042328042328,0.8236196319018405
population counts:,3,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,33,37,42,48,52,57,59,67,73,80,96,115,132,148,167,190,226,261,291,332,377,429,498,574,654,750,856,974,1134,1304
groups counts:,3,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,17,19,19,22,24,26,32,38,44,49,55,63,75,87,97,110,125,143,166,191,218,250,285,324,378,434
standard deviations in prosocial proportions,3,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.26067652324371599,0.24961389938349204,0.36576884513660035,0.30900827029565264,0.29083131321943773,0.17009403008478349,0.26657142805303058,0.26297810541984523,0.25825491641370907,0.21721690865201829,0.18633899812498247,0.2437270875342071,0.21995804759027235,0.26539332249158037,0.2784170788382011,0.24361617848087491,0.25784003079716211,0.24225953960976609,0.22675205067111506,0.2301696683247221,0.22548712700383683,0.21012664036805481,0.23779713000943717,0.21786368634313763,0.21669423532791285,0.20702764174004507,0.22755903135811123,0.219564505356005,0.21441631659208604,0.20980688218087179
prosociality proportions:,3,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5151515151515151,0.5789473684210527,0.5909090909090909,0.6041666666666666,0.6140350877192983,0.6470588235294118,0.691358024691358,0.7096774193548387,0.7029702970297029,0.7079646017699115,0.7092198581560284,0.7133757961783439,0.735632183908046,0.746268656716418,0.7567567567567568,0.7769516728624535,0.7727272727272727,0.7830985915492957,0.7985781990521327,0.805168986083499,0.8120805369127517,0.819718309859155,0.8325471698113207,0.8429833169774289,0.8525963149078727,0.8642226748133062,0.8629124004550626,0.8696488696488697,0.8706862356207854,0.875
population counts:,3,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,33,38,44,48,57,68,81,93,101,113,141,157,174,201,222,269,308,355,422,503,596,710,848,1019,1194,1473,1758,2079,2521,3040
groups counts:,3,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,19,22,27,31,33,37,47,52,58,67,74,89,102,118,140,167,198,236,282,339,398,491,586,693,840,1013
standard deviations in prosocial proportions,3,0.25,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.37118429085533478,0.29690784761008215,0.15007071378454381,0.26244532958391192,0.31663925319938885,0.29146048641817807,0.24539491419311388,0.29987550127138568,0.20288131466788395,0.23127784124960224,0.24933968474050541,0.24424362209535555,0.25340283582822365,0.26084610845770617,0.28266413355904063,0.27562267641042082,0.240867942933536,0.24453639352744366,0.22683127707914377,0.23104057594376426,0.21476804753448764,0.20966524891506041,0.21323473973746462,0.21755511015728088,0.21289322816034226,0.20611184391746837,0.1998718784507344,0.19853734477758336,0.19246030806871148,0.19218784406610512,0.18951717850733818
prosociality proportions:,3,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5151515151515151,0.5641025641025641,0.6,0.6296296296296297,0.6470588235294118,0.6447368421052632,0.6781609195402298,0.7117117117117117,0.706766917293233,0.7124183006535948,0.7311827956989247,0.76,0.7803030303030303,0.7836990595611285,0.8010335917312662,0.8076923076923077,0.8127208480565371,0.8203592814371258,0.8403361344537815,0.8516003879728419,0.8616352201257862,0.8684695759065765,0.8808239333006376,0.8871794871794871,0.8946704509618417,0.9008642602948653,0.9083400483481063,0.9129236257499594,0.9188034188034188,0.9235511713933415
population counts:,3,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,33,39,45,54,68,76,87,111,133,153,186,225,264,319,387,468,566,668,833,1031,1272,1627,2039,2535,3171,3934,4964,6167,7722,9732
groups counts:,3,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,18,22,25,29,37,44,51,62,75,88,106,129,156,188,222,277,343,424,542,679,845,1057,1311,1654,2055,2574,3244
standard deviations in prosocial proportions,3,0.3,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666672,0.26067652324371599,0.355292473347462,0.30307070437746342,0.24567591039669628,0.33013270559849889,0.29181424837652387,0.2394559385747087,0.25892086239999845,0.25837526319277498,0.27232243994770799,0.25985045104504456,0.26421091462581064,0.22409393117801579,0.23365859104729464,0.21772996829913072,0.22969837009190919,0.21317327663295194,0.21121595523850675,0.19921943628147332,0.19577867906849991,0.19218442252323928,0.19501029453979252,0.18439208440145385,0.18884053989253302,0.17653228851171202,0.17945631117715158,0.16626993166416065,0.16129806722947129,0.15717181627500829,0.15410603995036248
prosociality proportions:,3,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5714285714285714,0.5641025641025641,0.5652173913043478,0.5555555555555556,0.5671641791044776,0.6,0.6122448979591837,0.6283185840707964,0.6521739130434783,0.6686746987951807,0.6878048780487804,0.724,0.731629392971246,0.7461538461538462,0.7593360995850622,0.7736156351791531,0.7921419518377694,0.8050761421319796,0.8174603174603174,0.8250157927984839,0.8358948934060486,0.8482731858750485,0.8598214285714286,0.8725127255900046,0.8802233429394812,0.8888577827547592,0.8955110870740941,0.9033413882176485,0.909214004771423,0.9141700804501258
population counts:,3,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,35,39,46,54,67,80,98,113,138,166,205,250,313,390,482,614,789,985,1260,1583,2017,2577,3360,4322,5552,7144,9245,12001,15509,20261
groups counts:,3,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,18,22,26,32,37,46,55,68,83,104,130,160,204,263,328,420,527,672,859,1120,1440,1850,2381,3081,4000,5169,6753
standard deviations in prosocial proportions,3,0.35,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.30550504633038933,0.29825787401559889,0.24053414152940666,0.30912061651652351,0.31426968052735449,0.32401312339507399,0.26646935501059649,0.27705934654946524,0.30052169016434105,0.26880053610132476,0.27430519957899052,0.31036612862020613,0.27777697133800133,0.27758034054178365,0.24391341518895335,0.24832282468677072,0.22883985469708487,0.24813102851235022,0.21590685731527648,0.21334301754285459,0.21141972240381962,0.20920649763005972,0.20941012281742247,0.19541563320150843,0.19283455541241187,0.18946766827521253,0.1798251500866356,0.17744806144546116,0.1721842911578399,0.16580954828142674,0.16047695257425942
prosociality proportions:,3,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5,0.5135135135135135,0.5777777777777777,0.5925925925925926,0.6190476190476191,0.6125,0.5849056603773585,0.6060606060606061,0.6265822784810127,0.6702127659574468,0.694560669456067,0.7220338983050848,0.7427821522309711,0.7505030181086519,0.7656967840735069,0.7822966507177034,0.7994428969359332,0.8176678445229681,0.8337816030123723,0.8419983753046304,0.8518862090290662,0.8593200468933178,0.8661934338952972,0.8786142571618921,0.8885232824808057,0.897096053611318,0.9049575306722922,0.9122655478775913,0.9192088501508549,0.9258226183187065
population counts:,3,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,32,37,45,54,63,80,106,132,158,188,239,295,381,497,653,836,1077,1415,1859,2462,3234,4265,5635,7505,10029,13430,18013,24312,32813,44097
groups counts:,3,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,15,18,21,26,35,44,52,62,79,98,127,165,217,278,359,471,619,820,1078,1421,1878,2501,3343,4476,6004,8104,10937,14699
standard deviations in prosocial proportions,3,0.4,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.30550504633038933,0.31191612120354834,0.24961389938349204,0.28458329944145999,0.23715274953454996,0.29610727152662902,0.30230323391157937,0.26538809129700519,0.26848553252529322,0.2756550011364659,0.27788470597743187,0.26931187504516496,0.27637100974427842,0.24458787941672952,0.26551154008935346,0.25302061902003858,0.23548047228337918,0.23341887092074234,0.21530899792681946,0.22045366815511983,0.21083820344894305,0.20510905897716175,0.20099394966191306,0.1962968951099982,0.18657256043586906,0.17900831112700247,0.17480953778786235,0.16836986589234818,0.16273695782117034,0.15798841851064246,0.15156787315726472
prosociality proportions:,3,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5384615384615384,0.5625,0.609375,0.6097560975609756,0.616822429906542,0.6376811594202898,0.6555555555555556,0.6837606837606838,0.7106109324758842,0.7228915662650602,0.7426470588235294,0.7682758620689655,0.7861635220125787,0.7932098765432098,0.8099941894247531,0.826865671641791,0.8436329588014981,0.8618885096700797,0.8739130434782608,0.8840720896249391,0.8928097638630936,0.9007502543234995,0.9105349643965674,0.9188034188034188,0.9267845387002728,0.9342486881590638,0.9403477325685606,0.9449599020299863,0.9501401306271677,0.9547398033362297
population counts:,3,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,39,48,64,82,107,138,180,234,311,415,544,725,954,1296,1721,2345,3204,4395,5980,8212,11307,15728,21908,30420,42532,59649,83685,117587,165203,232478
groups counts:,3,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,16,21,27,35,46,60,78,103,138,181,241,318,432,573,781,1068,1465,1993,2737,3769,5242,7302,10140,14177,19883,27895,39195,55067,77492
standard deviations in prosocial proportions,3,0.45,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.27853283310769783,0.32742153428128562,0.25888105444920778,0.2525589203145529,0.29699935484786044,0.29345589465676214,0.25795970591653111,0.28192175217898535,0.24436603692945599,0.2618629324356343,0.24368614729896082,0.25829620925976587,0.24877904191312514,0.2220721372462944,0.22721350634671628,0.22241445556157399,0.20902950774983553,0.19925895631828913,0.19276297475803092,0.18497861898688658,0.17828987438434762,0.16975874372180261,0.16538787521292084,0.15709996919613309,0.15049125234508784,0.14368386023005425,0.13665935308391094,0.13123069243849056,0.12574917073671998,0.12026461695506659
prosociality proportions:,3,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.4864864864864865,0.5227272727272727,0.5454545454545454,0.6176470588235294,0.6144578313253012,0.6060606060606061,0.625,0.6274509803921569,0.6373056994818653,0.6774193548387096,0.6955223880597015,0.7197309417040358,0.7240204429301533,0.7516005121638925,0.7677902621722846,0.7948539638386648,0.8147773279352226,0.8285198555956679,0.8458790507782598,0.858029197080292,0.8711616359597544,0.8829026937877955,0.893742772709752,0.9033418791885935,0.9122961104140527,0.9199199634615803,0.9272834005659583,0.9345618575452381,0.9406455967030916,0.9464341342088738
population counts:,3,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,30,37,44,55,68,83,99,120,153,193,248,335,446,587,781,1068,1438,1976,2770,3919,5480,7653,10914,15566,22233,31880,45979,66436,96213,139282,202237
groups counts:,3,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,22,27,33,40,51,64,82,111,148,195,260,356,479,658,923,1306,1826,2551,3638,5188,7411,10626,15326,22145,32071,46427,67412
standard deviations in prosocial proportions,3,0.5,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.22080712632756452,0.20799291916257318,0.25496610764841415,0.25319356010709704,0.25372548042672355,0.26533182902148883,0.24930458836085986,0.27729677693590099,0.28497485193019911,0.25373962900145913,0.25593444351300837,0.25351597865324699,0.26631510356206395,0.25079488195323724,0.24558266916826887,0.23659584905397982,0.22372738637074066,0.21979692888949501,0.20925123202240889,0.20119220864320414,0.19228738355612901,0.18586092496131526,0.17843830066937647,0.17018704141865656,0.16316311507476802,0.15666442870574074,0.15007925389364116,0.14347921028720204,0.13638806926990302,0.12984008023346447
prosociality proportions:,4,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.55,0.55,0.55,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5135135135135135,0.5135135135135135,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
population counts:,4,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,40,40,40,40,38,38,38,38,38,38,37,37,36,36,36,36,36,36,36,36,35,35,35,35,34,34,34,33,33,33,33
groups counts:,4,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,4,0.0,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.35000000000000003,0.21794494717703367,0.29154759474226505,0.29154759474226499,0.27464904654018391,0.17177360926378119,0.20682789409984761,0.26678238230095486,0.28295181284992982,0.19019158631804101,0.26920092087968261,0.24203356567546627,0.23570226039551584,0.28867513459481287,0.20412414523193151,0.16666666666666666,0.20412414523193151,0.23570226039551584,0.28867513459481287,0.23570226039551584,0.24334902917414733,0.24101024355823553,0.3257203555198846,0.25372228912730549,0.20766559657295186,0.2207940216581962,0.20145951826607747,0.23815698604072064,0.23242942477233813,0.17320508075688773,0.24748737341529164
prosociality proportions:,4,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.55,0.525,0.5365853658536586,0.5365853658536586,0.4864864864864865,0.4722222222222222,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.4878048780487805,0.5116279069767442,0.4883720930232558,0.4772727272727273,0.4888888888888889,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.4,0.4146341463414634,0.4,0.38461538461538464,0.3684210526315789,0.34146341463414637,0.3333333333333333,0.3333333333333333,0.32558139534883723,0.30952380952380953
population counts:,4,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,40,40,40,41,41,37,36,38,38,38,38,38,38,41,43,43,44,45,45,45,42,40,41,40,39,38,41,42,42,43,42
groups counts:,4,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,10,10,10,10,9,9,10,10,10,10,10
standard deviations in prosocial proportions,4,0.05,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.18708286933869706,0.21794494717703367,0.13462912017836262,0.27276363393971709,0.17613914953808538,0.18856180831641267,0.27498597046143514,0.19436506316151,0.24126723056231625,0.25288459281646763,0.19594657876164887,0.22374478406224743,0.17795130420052185,0.22961925006410069,0.2353720459187964,0.2412985702402731,0.22498852128662877,0.17068166686835079,0.22590497526889411,0.21222940963506823,0.25377155080899039,0.27838821814150111,0.19371370627810516,0.16583123951777001,0.17550632221034793,0.20000000000000001,0.1694845125667829,0.2317865397299852,0.17635192088548399,0.27663152387246109,0.33896902513356586
prosociality proportions:,4,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5454545454545454,0.5306122448979592,0.5192307692307693,0.5370370370370371,0.559322033898305,0.5555555555555556,0.546875,0.5294117647058824,0.5342465753424658,0.5384615384615384,0.5647058823529412,0.5824175824175825,0.5729166666666666,0.5757575757575758,0.5742574257425742,0.5545454545454546,0.5666666666666667,0.5748031496062992,0.562962962962963,0.5492957746478874,0.5510204081632653,0.5576923076923077,0.573170731707317,0.5730994152046783,0.585635359116022,0.5815217391304348,0.5685279187817259,0.553921568627451,0.5601851851851852,0.5589519650655022
population counts:,4,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,40,44,49,52,54,59,63,64,68,73,78,85,91,96,99,101,110,120,127,135,142,147,156,164,171,181,184,197,204,216,229
groups counts:,4,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,13,14,15,16,17,18,19,21,22,24,24,25,27,30,31,33,35,36,39,41,42,45,46,49,51,54,57
standard deviations in prosocial proportions,4,0.1,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.18708286933869706,0.23399159411334089,0.20344259359556172,0.15384615384615385,0.27212727617398041,0.22901742202687714,0.24756592836836183,0.18154609435347266,0.24074566976095441,0.24888640871780129,0.21897520066015494,0.24800793638094829,0.22329473166665317,0.31851843440459698,0.22359709238320211,0.27317393726342198,0.19829520330638606,0.20344259359556174,0.24850227744199962,0.22797870150065488,0.2195728692210383,0.22389991701540707,0.27422114918214668,0.2484335217983337,0.23910500165002604,0.26845695335094066,0.22149656382950905,0.29353367068658215,0.23904284980856094,0.28437384588770764,0.27015550165674551
prosociality proportions:,4,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5365853658536586,0.5581395348837209,0.5652173913043478,0.6078431372549019,0.6153846153846154,0.6363636363636364,0.6379310344827587,0.609375,0.6086956521739131,0.6142857142857143,0.618421052631579,0.6022727272727273,0.6195652173913043,0.6442307692307693,0.6608695652173913,0.65625,0.6571428571428571,0.6666666666666666,0.6785714285714286,0.6648351648351648,0.6752577319587629,0.6813725490196079,0.6888888888888889,0.6790123456790124,0.6745098039215687,0.6811594202898551,0.6870748299319728,0.6772151898734177,0.6880466472303207,0.6912568306010929
population counts:,4,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,40,41,43,46,51,52,55,58,64,69,70,76,88,92,104,115,128,140,153,168,182,194,204,225,243,255,276,294,316,343,366
groups counts:,4,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,11,12,13,13,14,16,17,17,19,22,23,26,28,32,35,38,42,45,48,51,56,60,63,69,73,79,85,91
standard deviations in prosocial proportions,4,0.15,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.18708286933869706,0.15620499351813308,0.29495762407505255,0.26652027662307359,0.16329931618554522,0.18644922528524344,0.23274792723703494,0.27930306851453074,0.23333100817293873,0.21661120752378787,0.26118574440345088,0.23463887500167116,0.24609554349667856,0.25398524881625917,0.22115384615384612,0.21410706839031232,0.20491995388443751,0.18979043222266317,0.19943219260185496,0.23328473740792172,0.19955506062794351,0.2625805927869258,0.2378335190334942,0.23159275481247821,0.24382797897971703,0.24718368320467754,0.24775827532288056,0.23745894747468527,0.22903173573066113,0.2216749701421955,0.23595302850957994
prosociality proportions:,4,0.2,0.02,0,0,30,1,1.0,0,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5348837209302325,0.54,0.5370370370370371,0.532258064516129,0.5492957746478874,0.5783132530120482,0.5894736842105263,0.5887850467289719,0.5887096774193549,0.5808823529411765,0.5486111111111112,0.55625,0.5828571428571429,0.585,0.6036036036036037,0.6334661354581673,0.6376811594202898,0.6501650165016502,0.6576576576576577,0.6721311475409836,0.6763990267639902,0.6963123644251626,0.7055335968379447,0.7145390070921985,0.7181964573268921,0.7303851640513552,0.7368421052631579,0.7369020501138952,0.7393075356415478,0.7477797513321492
