dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
prosociality proportions:,3,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5,0.5,0.5277777777777778,0.5,0.475,0.4634146341463415,0.4523809523809524,0.4418604651162791,0.4318181818181818,0.4222222222222222,0.4222222222222222,0.4,0.45098039215686275,0.4444444444444444,0.45454545454545453,0.43103448275862066,0.4406779661016949,0.45,0.4603174603174603,0.4393939393939394,0.44285714285714284,0.44,0.4430379746835443,0.4358974358974359,0.425,0.4235294117647059,0.41379310344827586,0.3953488372093023,0.3956043956043956,0.3958333333333333
population counts:,3,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,32,34,36,40,40,41,42,43,44,45,45,45,51,54,55,58,59,60,63,66,70,75,79,78,80,85,87,86,91,96
groups counts:,3,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,13,13,14,14,14,15,15,15,17,18,18,19,19,20,21,22,23,25,26,26,26,28,29,28,30,32
standard deviations in prosocial proportions,3,0.1,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.23863035105460589,0.21320071635561044,0.28733556757746109,0.3142987351828529,0.20512820512820512,0.27853283310769783,0.2983324782414683,0.2983324782414683,0.1996489265624812,0.28458329944145994,0.19116278371205839,0.27755546659548436,0.30122140187720031,0.33333333333333331,0.29294985221400693,0.30259979492386563,0.38735793273367752,0.24209731743889915,0.29949146450973346,0.29105110170149306,0.25491389999040381,0.30868898407440598,0.30291429104386303,0.2737712372315721,0.21766572879935442,0.290388355182154,0.22582623798147702,0.2840196519581219,0.27380492289670239,0.31663925319938885
prosociality proportions:,3,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.4642857142857143,0.45161290322580644,0.4375,0.42857142857142855,0.39473684210526316,0.4,0.38095238095238093,0.36363636363636365,0.3409090909090909,0.3404255319148936,0.34,0.3333333333333333,0.36363636363636365,0.375,0.3728813559322034,0.3968253968253968,0.390625,0.38571428571428573,0.38666666666666666,0.3924050632911392,0.35802469135802467,0.36904761904761907,0.3626373626373626,0.3333333333333333,0.32673267326732675,0.32038834951456313,0.3063063063063063,0.30973451327433627,0.2807017543859649,0.2892561983471074
population counts:,3,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,28,31,32,35,38,40,42,44,44,47,50,51,55,56,59,63,64,70,75,79,81,84,91,93,101,103,111,113,114,121
groups counts:,3,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,10,11,12,13,14,14,14,15,16,17,18,18,19,21,21,23,25,26,27,28,30,31,33,34,37,37,38,40
standard deviations in prosocial proportions,3,0.15,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.26963369960298217,0.16687486995417322,0.17950549357115012,0.19284730395996752,0.33181075876111915,0.19569663490350958,0.27766437594501431,0.20316724006995249,0.28602413754128486,0.22662308949301266,0.25037948628587325,0.28005601680560199,0.33233518249709471,0.19295061096458063,0.26102940379590367,0.26465606350052484,0.28538340629151115,0.28418364566851562,0.27776888874666206,0.27324540366598865,0.3132982108752968,0.29999055162747984,0.28571979712497314,0.30527031325975035,0.23295369001512747,0.22152578537741804,0.26141654285670107,0.25176916418886702,0.24810764252159562,0.27066501179707564
prosociality proportions:,3,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5172413793103449,0.5,0.45714285714285713,0.45,0.45652173913043476,0.42857142857142855,0.4230769230769231,0.41818181818181815,0.42105263157894735,0.4461538461538462,0.44285714285714284,0.4189189189189189,0.40789473684210525,0.4024390243902439,0.3953488372093023,0.42105263157894735,0.4326923076923077,0.43103448275862066,0.448,0.4326241134751773,0.4258064516129032,0.4117647058823529,0.4020618556701031,0.3910891089108911,0.39069767441860465,0.39737991266375544,0.403921568627451,0.3962962962962963,0.3896551724137931,0.3954248366013072
population counts:,3,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,29,32,35,40,46,49,52,55,57,65,70,74,76,82,86,95,104,116,125,141,155,170,194,202,215,229,255,270,290,306
groups counts:,3,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,10,11,13,15,16,17,18,19,21,23,24,25,27,28,31,34,38,41,47,51,56,64,67,71,76,85,90,96,102
standard deviations in prosocial proportions,3,0.2,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666672,0.16871173294711664,0.22500000000000001,0.30435317313031313,0.21337585868068254,0.16611018208584499,0.3501224364220481,0.33390953658679218,0.2671179951250307,0.28288623678240526,0.31948757472810074,0.27113459324448852,0.32267389320802614,0.35739800409813893,0.3045719296925653,0.29932546521634962,0.32481306380630565,0.29713525516436401,0.26732806943282067,0.32560950234960623,0.29905203747954628,0.28134009514277925,0.28688994231633075,0.27852411671837324,0.31014324425917289,0.27911084391065999,0.28149516092336063,0.27101415753993718,0.27619301018521714,0.28113745176053545,0.28670767360169747
prosociality proportions:,3,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.4838709677419355,0.43243243243243246,0.4418604651162791,0.4583333333333333,0.4339622641509434,0.4426229508196721,0.40625,0.4117647058823529,0.3684210526315789,0.3780487804878049,0.39080459770114945,0.39603960396039606,0.38738738738738737,0.37398373983739835,0.3787878787878788,0.3732394366197183,0.36774193548387096,0.36257309941520466,0.3439153439153439,0.32338308457711445,0.3175355450236967,0.32,0.3191489361702128,0.30677290836653387,0.30303030303030304,0.3020833333333333,0.2948717948717949,0.2990936555891239,0.29829545454545453,0.2975871313672922
population counts:,3,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,31,37,43,48,53,61,64,68,76,82,87,101,111,123,132,142,155,171,189,201,211,225,235,251,264,288,312,331,352,373
groups counts:,3,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,14,16,17,20,21,22,25,27,29,33,37,41,44,47,51,57,63,67,70,75,78,83,88,96,104,110,117,124
standard deviations in prosocial proportions,3,0.25,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.30230595245361758,0.31755176014371322,0.23237168209456111,0.26020824993326663,0.29914012357632069,0.29942073705369471,0.22988489457079742,0.27855721683106416,0.31269438398822863,0.210782358999554,0.19708538160324418,0.28668012012764393,0.26296431566353912,0.32255015325003861,0.28060998753715355,0.28912128449324653,0.29157396780319705,0.25193753483670195,0.25175401594434538,0.26372852299897648,0.23256676802007115,0.26910000894614405,0.26388672617543468,0.28584321479803132,0.27356772856466344,0.26821652478299446,0.27467032417472498,0.27690922521336203,0.26895929876170194,0.25688838591882507
prosociality proportions:,3,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5,0.45,0.40425531914893614,0.4074074074074074,0.40350877192982454,0.375,0.3783783783783784,0.3717948717948718,0.35294117647058826,0.3548387096774194,0.34615384615384615,0.35135135135135137,0.3442622950819672,0.37777777777777777,0.36363636363636365,0.3630952380952381,0.3582887700534759,0.3465346534653465,0.3511111111111111,0.3360323886639676,0.3433962264150943,0.3368055555555556,0.3301282051282051,0.3255131964809384,0.3178082191780822,0.3,0.3013698630136986,0.3081761006289308,0.3063583815028902,0.30335097001763667
population counts:,3,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,34,40,47,54,57,64,74,78,85,93,104,111,122,135,154,168,187,202,225,247,265,288,312,341,365,400,438,477,519,567
groups counts:,3,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,13,15,18,19,21,24,26,28,31,34,37,40,45,51,56,62,67,75,82,88,96,104,113,121,133,146,159,173,189
standard deviations in prosocial proportions,3,0.3,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.17571838643550305,0.30769230769230765,0.27632955812101978,0.26189140043946202,0.29772917102591473,0.25924576144541384,0.28967574464741958,0.23254304034893658,0.27580792471912124,0.2799831519632589,0.21989269428781258,0.24440828768018982,0.30183898163314382,0.29481109247603554,0.26343193808910592,0.26930823871103859,0.26069725605233246,0.29609305505206984,0.27158428653248334,0.29690280234990751,0.2682165247829944,0.28664240718840855,0.28305111248923548,0.2683676854121777,0.23868182577699876,0.2798276759796452,0.2712190393592237,0.26048165302031684,0.26923981572319944,0.26942019688082269
prosociality proportions:,3,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5714285714285714,0.5789473684210527,0.5365853658536586,0.5319148936170213,0.5555555555555556,0.5757575757575758,0.5616438356164384,0.5617977528089888,0.5533980582524272,0.5666666666666667,0.5693430656934306,0.5792682926829268,0.5721649484536082,0.5695652173913044,0.5755395683453237,0.5797546012269938,0.5859375,0.5698689956331878,0.5752688172043011,0.5762195121951219,0.5664961636828645,0.5661846496106785,0.5644402634054563,0.5623003194888179,0.5524193548387096,0.5462857142857143,0.5340086830680174,0.5389319200978394,0.5356154910096819,0.5295667447306791
population counts:,3,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,35,38,41,47,54,66,73,89,103,120,137,164,194,230,278,326,384,458,558,656,782,899,1063,1252,1488,1750,2073,2453,2892,3416
groups counts:,3,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,13,15,18,22,24,29,34,40,45,54,64,76,92,108,128,152,186,218,260,299,354,417,496,583,691,817,964,1138
standard deviations in prosocial proportions,3,0.35,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.30550504633038933,0.3233703934911068,0.20258266869187253,0.27075271899926767,0.31865845332666637,0.24845199749997665,0.26933922476713906,0.29947790861249446,0.26524093699343276,0.34941732131758307,0.28087165910587863,0.28918550774116808,0.28076667008394346,0.27357077605173513,0.28624091997114598,0.27546956340269002,0.27012234769391102,0.28487964609711353,0.26931250944423607,0.27761586216368356,0.28166635912957816,0.27674105930512999,0.27832638474943538,0.29721338834788058,0.28547132542462961,0.27587181413344047,0.28718220067846506,0.29995903765240062,0.28253324727953361,0.28036949811336187,0.29129062345194706
prosociality proportions:,3,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5277777777777778,0.5227272727272727,0.5178571428571429,0.5142857142857142,0.4819277108433735,0.504950495049505,0.504,0.5266666666666666,0.5193370165745856,0.5136363636363637,0.5019305019305019,0.5033783783783784,0.49142857142857144,0.4720194647201946,0.46277665995975853,0.4429530201342282,0.4370477568740955,0.4268142681426814,0.4302203567681007,0.42882882882882883,0.41312741312741313,0.4043679682329583,0.39645308924485123,0.3939544103072349,0.38547968885047534,0.38475905864774,0.3842607836680935,0.37966685812751294,0.37760482048707006,0.37508254457407
population counts:,3,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,36,44,56,70,83,101,125,150,181,220,259,296,350,411,497,596,691,813,953,1110,1295,1511,1748,2018,2314,2677,3037,3482,3983,4543
groups counts:,3,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,14,18,23,27,33,41,50,60,73,86,98,116,137,165,198,230,271,317,370,431,503,582,672,771,892,1012,1160,1327,1514
standard deviations in prosocial proportions,3,0.4,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.33993463423951897,0.21336515966301689,0.2738742159601748,0.31860463952009727,0.25496539254723455,0.33512890871951589,0.27056758052482571,0.29699844646516793,0.2674156149350877,0.29983277232154704,0.28636362959406675,0.30879853718292144,0.28681684130842533,0.27407527176141822,0.29221401062778452,0.25049690439671196,0.2954785259868199,0.29082807702210084,0.27961077238880211,0.29332262489511846,0.27379681229728348,0.28375133869607483,0.2782303025953492,0.28808250151824455,0.28340171072669579,0.28844364168476261,0.28236108852531322,0.27537310427339878,0.28002707695173501,0.29213963823190175,0.28050769096430211
prosociality proportions:,3,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5135135135135135,0.4888888888888889,0.44642857142857145,0.40298507462686567,0.3974358974358974,0.37894736842105264,0.4051724137931034,0.4,0.39215686274509803,0.3854748603351955,0.37681159420289856,0.3813559322033898,0.37453183520599254,0.36454849498327757,0.3641791044776119,0.3564102564102564,0.34966592427616927,0.35019455252918286,0.3526405451448041,0.34411764705882353,0.3380462724935733,0.32842582106455265,0.32645034414945917,0.32114882506527415,0.31932773109243695,0.3084677419354839,0.31242532855436084,0.31230283911671924,0.3034894398530762,0.2975071516142215
population counts:,3,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,37,45,56,67,78,95,116,130,153,179,207,236,267,299,335,390,449,514,587,680,778,883,1017,1149,1309,1488,1674,1902,2178,2447
groups counts:,3,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,12,15,18,22,26,31,38,43,51,59,69,78,89,99,111,130,149,171,195,226,259,294,339,383,436,496,558,634,726,815
standard deviations in prosocial proportions,3,0.45,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.31518904771972828,0.23934065809486682,0.21516574145596762,0.2662585116786359,0.24493555351977947,0.30368016748004401,0.28940722256708107,0.29325746351535109,0.26980088157582083,0.26128798264718167,0.27751510369748933,0.28262535465707922,0.2682547502542319,0.28493483579432705,0.28166663424979244,0.26210346211385877,0.2688941248300184,0.2879717007815889,0.26135684437617451,0.27789764405881062,0.25129668244822106,0.2721662649636557,0.26288833691958335,0.26468379997548724,0.25606735065053898,0.27198984642442736,0.27391749925023295,0.25377498329733972,0.26451740649076544,0.26339107092748643
prosociality proportions:,3,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5128205128205128,0.5106382978723404,0.5666666666666667,0.5540540540540541,0.5795454545454546,0.5963302752293578,0.6081081081081081,0.5882352941176471,0.610655737704918,0.6230031948881789,0.6277372262773723,0.6297640653357531,0.6301369863013698,0.6362683438155137,0.6257961783439491,0.6329656862745098,0.6332229058211074,0.631274828457927,0.6291852678571429,0.6261521972132904,0.6315007429420505,0.6236722306525038,0.6177546697477373,0.6179199762452676,0.6142799931346187,0.6112047551454932,0.608087251774874,0.6033362505635559,0.5983528927321392,0.5948688401273987
population counts:,3,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,39,47,60,74,88,109,148,187,244,313,411,551,730,954,1256,1632,2113,2769,3584,4665,6057,7908,10386,13471,17479,22544,29157,37707,48570,62481
groups counts:,3,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,15,20,24,29,36,49,62,81,104,137,183,243,318,418,544,704,923,1194,1555,2019,2636,3462,4490,5826,7514,9719,12569,16190,20827
standard deviations in prosocial proportions,3,0.5,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.22110831935702666,0.33627889868215388,0.3223179934302286,0.28087165910587863,0.29528182813151804,0.2988505747126437,0.27038781019349695,0.28877530988831462,0.30979652074236852,0.27962349760262034,0.28540829829797143,0.2792229207385844,0.29241426634979123,0.29474904657563761,0.27239352795406363,0.27428746685757782,0.27985149329544845,0.28536269839091027,0.28644485685908572,0.26661347201548313,0.28666047200614347,0.27762376196546479,0.27880698790719433,0.28095381204974107,0.27894259962627205,0.28356334027625546,0.28185298414725179,0.28264375994123631,0.28191325493731745,0.28351166975635395,0.28496899169820439
prosociality proportions:,3,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5128205128205128,0.5294117647058824,0.5441176470588235,0.5113636363636364,0.5378151260504201,0.551948051948052,0.55,0.55078125,0.5571847507331378,0.5587583148558758,0.5427574171029669,0.5448369565217391,0.5383001049317944,0.5380914194065758,0.5443823711980137,0.5366430260047281,0.5283858998144713,0.5213700234192038,0.52042464804985,0.5137830975698223,0.5126050420168067,0.5080518899575039,0.502330489842582,0.4981247395471593,0.49388564503690646,0.488880167451596,0.4872149752603716,0.48361286774814405,0.48169649703156836,0.47937100771405633
population counts:,3,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,39,51,68,88,119,154,200,256,341,451,573,736,953,1247,1611,2115,2695,3416,4333,5514,7021,8942,11371,14398,18154,22932,28901,36370,45647,57298
groups counts:,3,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,13,17,22,29,39,51,66,85,113,150,191,245,317,415,537,705,898,1138,1444,1838,2340,2980,3790,4799,6051,7644,9633,12123,15215,19099
standard deviations in prosocial proportions,3,0.55,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666672,0.28088336282316206,0.2571544519334118,0.24454564229649958,0.30011888250912427,0.26945113759758649,0.29419933506124818,0.30420909193372458,0.29737412891678994,0.28300141487224673,0.27030846576951056,0.29402359076652962,0.28665297695326358,0.28833212148215998,0.28829593569728301,0.2900979740528371,0.28894266542226676,0.28885467945703786,0.28782937308818385,0.28657855859943943,0.29773227595640051,0.27854138185889349,0.28885985068496028,0.29176274026757221,0.28862152885556741,0.28569509500928048,0.29016910968827631,0.28814339414277884,0.29187912707242952,0.28921416575481512,0.28863171954570283
prosociality proportions:,3,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.5333333333333333,0.5454545454545454,0.5116279069767442,0.5,0.5443037974683544,0.4854368932038835,0.5039370078740157,0.4819277108433735,0.4719626168224299,0.4684014869888476,0.4588235294117647,0.44988344988344986,0.4509090909090909,0.44933920704845814,0.44742990654205606,0.4457611668185962,0.44,0.44293015332197616,0.4383438343834383,0.4299465240641711,0.42384483742156304,0.4235401045216996,0.4210144927536232,0.4166301969365427,0.41257088846880907,0.40539248494119895,0.40097591201301214,0.3966199660740089,0.39247092430116304,0.38939557250642565,0.38547542644823507
population counts:,3,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,30,33,43,60,79,103,127,166,214,269,340,429,550,681,856,1097,1400,1761,2222,2805,3506,4401,5520,6855,8464,10459,12911,15917,19604,24122,29605
groups counts:,3,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,14,20,26,34,42,55,71,89,113,143,183,227,285,365,466,587,740,935,1168,1467,1840,2285,2821,3486,4303,5305,6534,8040,9868
standard deviations in prosocial proportions,3,0.6,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.26666666666666666,0.25712973861329003,0.29856990961867746,0.34156502553198659,0.2426601696249705,0.29252017152619003,0.30965097103014921,0.28400099587248923,0.26120232112314418,0.27240594076356822,0.29792049965669848,0.27946764037764005,0.29789009354974672,0.29970340039492327,0.28376194956403566,0.28151471878848566,0.29521330831982051,0.27569314199277184,0.27949479478746336,0.28268584418848219,0.2899230165461818,0.28301989365965741,0.28559275553168761,0.28430989491331693,0.28203793474352884,0.27983373557524532,0.28228395972672909,0.28166695803796465,0.27904262817918463,0.28033348339667186,0.27866368691723264
prosociality proportions:,4,0.0,0.02,0,0,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.55,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5,0.5,0.5,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.45454545454545453,0.4375,0.4375,0.4375,0.4375,0.41935483870967744,0.41935483870967744,0.4,0.4,0.4,0.4,0.3793103448275862
