dependent vars,target group size,extra reproduction probability,cost of prosociality,reproduction type,prosocial phenotype,number of rounds,base reproduction rate,base reproduction probability,prosociality type,migration type,seed proportion prosocial,mutation rate,placeholder 1,placeholder 2,placeholder 3,placeholder 4,placeholder 5,starting state,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30
standard deviations in prosocial proportions,10,0.25,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.20024984394500786,0.1212878551284212,0.13202482931462381,0.14768453150148039,0.1600864112104225,0.14242553190905624,0.13780822329793413,0.11840147728594039,0.11809536504544346,0.12464508291230295,0.10299320444166177,0.11006859358743562,0.1004807040286152,0.10319268904722273,0.078808272418908476,0.066998594973290734,0.080144977226221603,0.068543453265602738,0.060007889288488582,0.055935219077865604,0.045448098258459024,0.044058410656027489,0.041265612800896162,0.035732566749823773,0.031849764838452928,0.02964946386512839,0.026939115929941616,0.024398106448397797,0.021144974749901947,0.019118451340430404,0.017613490828988582
prosociality proportions:,10,0.3,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5803571428571429,0.6016949152542372,0.6412213740458015,0.678082191780822,0.7098765432098766,0.7445652173913043,0.7873303167420814,0.8149606299212598,0.8433333333333334,0.8701657458563536,0.8919540229885058,0.911487758945386,0.9308823529411765,0.9439809296781884,0.9555345316934721,0.9647147147147147,0.9724663151728178,0.9783609576427256,0.9830935251798562,0.986749365661122,0.9896839332748024,0.9919822586148073,0.9937707090788602,0.9951656037852293,0.996216999356085,0.9970663504150802,0.9977265031683838,0.998240820451398,0.9986370490662336,0.998945313376568
population counts:,10,0.3,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,112,118,131,146,162,184,221,254,300,362,435,531,680,839,1057,1332,1707,2172,2780,3547,4556,5862,7545,9722,12424,16021,20673,26717,34484,44563
groups counts:,10,0.3,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,11,13,14,16,18,22,25,30,36,43,53,68,83,105,133,170,217,278,354,455,586,754,972,1242,1602,2067,2671,3448,4456
standard deviations in prosocial proportions,10,0.3,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.17916472867168917,0.18868331496835894,0.14021849138447801,0.18288551699965533,0.11077853564746039,0.14493760234797654,0.14342456219316832,0.12186440133757921,0.095874573711164549,0.1054619467970425,0.105016505764627,0.096550001749395306,0.090395650312929066,0.080909086491052454,0.078910474863172639,0.061135964184977853,0.060251111819347752,0.056298859772762992,0.043371865680561991,0.041141078927792965,0.035558453112167543,0.034496394124366461,0.028984630335336839,0.025206852619569484,0.021766318935640887,0.019498837049685868,0.0168753043393681,0.014906790126878088,0.013147917075341348,0.01159538005386959,0.010196963553530423
prosociality proportions:,10,0.35,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5607476635514018,0.5877192982456141,0.6328125,0.6758620689655173,0.7098765432098766,0.7564766839378239,0.7956521739130434,0.825925925925926,0.858433734939759,0.8872901678657075,0.9119850187265918,0.9310850439882697,0.9456018518518519,0.9588080631025416,0.9684986595174263,0.9763104838709677,0.9818111455108359,0.9861764705882353,0.989532293986637,0.9921653608934823,0.9941440318963369,0.9956279069767442,0.9967240538091587,0.9975613552638406,0.9981780120948984,0.998640714926107,0.9989872654011075,0.9992432658712908,0.9994363291837567,0.9995791773364612
population counts:,10,0.35,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,107,114,128,145,162,193,230,270,332,417,534,682,864,1141,1492,1984,2584,3400,4490,5999,8026,10750,14347,19273,25796,34577,46409,62109,83382,111686
groups counts:,10,0.35,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,14,16,19,23,27,33,41,53,68,86,114,149,198,258,340,449,599,802,1075,1434,1927,2579,3457,4640,6210,8338,11168
standard deviations in prosocial proportions,10,0.35,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318506,0.077010249398354075,0.15673309138679084,0.10288258126625396,0.11940462016146983,0.12164797938490289,0.15374866816087135,0.13344355872367661,0.10747124539664377,0.10439935420863522,0.089727325081651835,0.083480070717242436,0.075259068128964601,0.070499395724998526,0.065976342794644788,0.053202472973440024,0.048117823795763223,0.046712679694392308,0.038540635994199282,0.030613685373605478,0.027503888624229887,0.024013098023497301,0.021769429446128145,0.018192284925062811,0.015425744683748193,0.013662903710589475,0.011580484747966338,0.0099948487385744852,0.008666692996415655,0.0074867011190256141,0.0064616327872649313
prosociality proportions:,10,0.4,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.584070796460177,0.6299212598425197,0.678082191780822,0.7134146341463414,0.7602040816326531,0.7991452991452992,0.8438538205980066,0.8776041666666666,0.9067460317460317,0.931185944363104,0.9474272930648769,0.9608333333333333,0.9712889431887599,0.9790365744870652,0.9846304774362329,0.988804192472606,0.9918713248011068,0.9941257342832146,0.9957627118644068,0.9969353155972874,0.9977936344005258,0.9984121621621621,0.9988596384811355,0.9991802134933371,0.9994113742532593,0.999577243085226,0.9996958361916103,0.9997808898668556,0.9998423273820307,0.9998867030341891
population counts:,10,0.4,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,113,127,146,164,196,234,301,384,504,683,894,1200,1637,2242,3058,4198,5782,8001,11092,15336,21302,29600,41215,57332,79847,111175,154522,214504,298086,414839
groups counts:,10,0.4,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,11,12,14,16,19,23,30,38,50,68,89,120,163,224,305,419,578,800,1109,1533,2130,2960,4121,5733,7984,11117,15452,21450,29808,41483
standard deviations in prosocial proportions,10,0.4,0.01,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.20999999999999999,0.14684720226407452,0.14836111108961997,0.11661043227848329,0.11175574522550998,0.10614247778374823,0.1202139978169504,0.10838365010762453,0.12436418272119806,0.09676161386291246,0.077188373364768859,0.071972330081076771,0.059576048505717079,0.053676222618090665,0.042854817645256206,0.036872041472771108,0.032574919368071109,0.02916905761260789,0.025553558949782312,0.020145573773032499,0.017613490828988582,0.014689734973994827,0.012500502181293125,0.010618344875439662,0.0090171732680305594,0.0076499146690008381,0.0064883629206325122,0.0055067464541508661,0.0046758326392637136,0.0039677093540325505,0.0033640906091528737
prosociality proportions:,10,0.0,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5204081632653061,0.5204081632653061,0.5154639175257731,0.5154639175257731,0.5052631578947369,0.5052631578947369,0.5,0.5,0.4946236559139785,0.4946236559139785,0.4946236559139785,0.4835164835164835,0.4835164835164835,0.47191011235955055,0.47191011235955055,0.4659090909090909,0.4659090909090909,0.4659090909090909,0.4659090909090909,0.4659090909090909,0.45977011494252873,0.45977011494252873,0.45348837209302323,0.4470588235294118,0.44047619047619047,0.43373493975903615,0.43373493975903615,0.43373493975903615,0.4268292682926829,0.4268292682926829
population counts:,10,0.0,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,98,98,97,97,95,95,94,94,93,93,93,91,91,89,89,88,88,88,88,88,87,87,86,85,84,83,83,83,82,82
groups counts:,10,0.0,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
standard deviations in prosocial proportions,10,0.0,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.19,0.15690091182987959,0.07907226582133707,0.19342313441690587,0.10430974257313604,0.1526690071103764,0.12167420340527708,0.16346792677892336,0.22220385599034473,0.12725669291332217,0.16503950113535437,0.10811384371926991,0.12720055673827491,0.18151489856814471,0.14286066576644646,0.067653678407165713,0.16662361702971798,0.10599294378510017,0.095751701967913147,0.13963870144823304,0.24239464781479025,0.066016761583080952,0.098228103568065023,0.22692871691785391,0.11930735881649795,0.13779082692063022,0.14239955862825088,0.10667301547910304,0.11066571658127138,0.12203085235144362,0.18524818621478528
prosociality proportions:,10,0.05,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5480769230769231,0.5523809523809524,0.5607476635514018,0.5648148148148148,0.5607476635514018,0.5688073394495413,0.5765765765765766,0.5877192982456141,0.5982905982905983,0.6147540983606558,0.624,0.6328125,0.6384615384615384,0.6466165413533834,0.6356589147286822,0.6384615384615384,0.6384615384615384,0.6412213740458015,0.6439393939393939,0.656934306569343,0.6594202898550725,0.6642857142857143,0.6690140845070423,0.6802721088435374,0.6713286713286714,0.6736111111111112,0.6758620689655173,0.6824324324324325,0.6866666666666666
population counts:,10,0.05,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,104,105,107,108,107,109,111,114,117,122,125,128,130,133,129,130,130,131,132,137,138,140,142,147,143,144,145,148,150
groups counts:,10,0.05,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,13,13,12,13,13,13,13,13,13,14,14,14,14,14,14,14,15
standard deviations in prosocial proportions,10,0.05,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.21931712199461309,0.17806118365316723,0.14317532452807294,0.13495025101100733,0.12920929270882203,0.13421334933789511,0.19003262007932975,0.12089200152639486,0.15058567899412065,0.10207197092316181,0.10089416503822714,0.14585645231938005,0.10835981875859602,0.19088954926439916,0.16426274233894325,0.10379846330226281,0.14407489634761411,0.12733034890189882,0.15461347109416754,0.14914954435482167,0.10312729457804631,0.097616967409744543,0.13894455554421603,0.17157731642091881,0.15415754000752127,0.10868042748318957,0.16182907344888414,0.1524688599247507,0.13648726615907811,0.13089369369355985,0.10241527663824812
prosociality proportions:,10,0.1,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5392156862745098,0.5392156862745098,0.5436893203883495,0.5607476635514018,0.5765765765765766,0.6016949152542372,0.6147540983606558,0.6147540983606558,0.6209677419354839,0.6356589147286822,0.6439393939393939,0.656934306569343,0.6666666666666666,0.6642857142857143,0.6758620689655173,0.6928104575163399,0.70625,0.7151515151515152,0.7298850574712644,0.7344632768361582,0.7431693989071039,0.7486631016042781,0.7602040816326531,0.7684729064039408,0.7772511848341233,0.7965367965367965,0.8041666666666667,0.8104838709677419,0.825925925925926,0.8327402135231317
population counts:,10,0.1,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,102,102,103,107,111,118,122,122,124,129,132,137,141,140,145,153,160,165,174,177,183,187,196,203,211,231,240,248,270,281
groups counts:,10,0.1,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,10,11,11,12,12,12,12,13,13,14,14,14,15,16,16,17,17,18,18,19,20,21,23,24,24,27,28
standard deviations in prosocial proportions,10,0.1,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14177446878757824,0.13373527570144739,0.09691523091584249,0.16841752524579309,0.089447338955840353,0.17330560777488885,0.18762696905409543,0.15106752058580042,0.13394316462538228,0.16999939231782493,0.14127518425381869,0.12749538657430293,0.1708069693642868,0.1591902684692372,0.089499743472440482,0.1454386007030613,0.14556309081218091,0.13905372163304369,0.14214882602283221,0.13860690233014891,0.15224402644168741,0.15180443763939028,0.12756100108999513,0.14575485241916167,0.090608594268821466,0.13439031208697269,0.13458483513541772,0.12068956964966868,0.10940545456895583,0.09658077637337259,0.11342419897062019
prosociality proportions:,10,0.15,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5480769230769231,0.5566037735849056,0.5648148148148148,0.5765765765765766,0.6016949152542372,0.6356589147286822,0.6492537313432836,0.6690140845070423,0.6948051948051948,0.7151515151515152,0.7329545454545454,0.7564766839378239,0.780373831775701,0.7991452991452992,0.8134920634920635,0.8272058823529411,0.8469055374592834,0.8613569321533924,0.8746666666666667,0.8853658536585366,0.8969298245614035,0.90748031496063,0.918825561312608,0.9279141104294478,0.9362279511533242,0.9430992736077481,0.9486338797814208,0.953921568627451,0.9590592334494773,0.9631949882537196
population counts:,10,0.15,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,104,106,108,111,118,129,134,142,154,165,176,193,214,234,252,272,307,339,375,410,456,508,579,652,737,826,915,1020,1148,1277
groups counts:,10,0.15,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,10,10,11,11,12,13,14,15,16,17,19,21,23,25,27,30,33,37,41,45,50,57,65,73,82,91,102,114,127
standard deviations in prosocial proportions,10,0.15,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.17916472867168917,0.14137459764577273,0.17349351572897473,0.12910691322048684,0.17782619873486594,0.096116803927658506,0.11504181377411041,0.12864092070004945,0.11254016730127225,0.13466279349638405,0.12891468245021462,0.14764588703542511,0.11096146655196208,0.11008275830780784,0.1278422433147233,0.094374670926031287,0.13751478201979467,0.12588711838325362,0.1213804241024722,0.095302561469392644,0.097682850704881877,0.091493073796876753,0.097375306999378131,0.095456910455313446,0.088591877223925974,0.071810743355582948,0.07432147928278407,0.068048469351218555,0.072316798454549136,0.068116312022554096,0.05561886152343868
prosociality proportions:,10,0.2,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5436893203883495,0.5727272727272728,0.5982905982905983,0.624,0.6594202898550725,0.6802721088435374,0.6907894736842105,0.7218934911242604,0.7513227513227513,0.7772511848341233,0.7929515418502202,0.8142292490118577,0.8321428571428572,0.8507936507936508,0.8687150837988827,0.8801020408163265,0.8960176991150443,0.9072978303747534,0.919104991394148,0.93026706231454,0.939820742637644,0.9480088495575221,0.9541015625,0.9606365159128978,0.9665003563791874,0.9711302211302212,0.9753021544929059,0.9791943337760071,0.9822104466313399,0.9847402597402597
population counts:,10,0.2,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,103,110,117,125,138,147,152,169,189,211,227,253,280,315,358,392,452,507,581,674,781,904,1024,1194,1403,1628,1903,2259,2642,3080
groups counts:,10,0.2,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,11,12,13,14,15,16,18,21,22,25,28,31,35,39,45,50,58,67,78,90,102,119,140,162,190,225,264,308
standard deviations in prosocial proportions,10,0.2,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.14866068747318506,0.20259473857722354,0.086243936186410325,0.12553825101973362,0.12412226266127392,0.11957428520641497,0.12336295207918251,0.14458070848912602,0.13861656900413941,0.11764208098485467,0.13439031208697266,0.10487404670243128,0.09320731358528217,0.0927884361197613,0.11355450651211182,0.095694459523023634,0.078613204808389278,0.10286062478822147,0.084859826081866471,0.083988703164266196,0.077295566425218204,0.064664206220094819,0.072932090939358485,0.066541497926709159,0.060967831881562476,0.051085534416456316,0.051665676523409532,0.049865642148572531,0.045661034911317247,0.043793841997224553,0.038573560219203024
prosociality proportions:,10,0.25,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5566037735849056,0.591304347826087,0.6178861788617886,0.6618705035971223,0.6948051948051948,0.7202380952380952,0.7513227513227513,0.7901785714285714,0.8171206225680934,0.8483870967741935,0.8683473389355743,0.8856447688564477,0.9010526315789473,0.9159212880143113,0.9274691358024691,0.939119170984456,0.9485213581599123,0.9566420664206642,0.9637904468412943,0.9700446144040791,0.9750795334040296,0.9794400699912511,0.983226266952177,0.9863252836776258,0.988755980861244,0.9908720139832977,0.9925691699604743,0.993956538510994,0.9950759559979047,0.9959904453164989
population counts:,10,0.25,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,106,115,123,139,154,168,189,224,257,310,357,411,475,559,648,772,913,1084,1298,1569,1886,2286,2802,3437,4180,5149,6325,7777,9545,11722
groups counts:,10,0.25,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,11,12,13,15,16,18,22,25,31,35,41,47,55,64,77,91,108,129,156,188,228,280,343,418,514,632,777,954,1172
standard deviations in prosocial proportions,10,0.25,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.15524174696260024,0.13224382689587488,0.15491404315847909,0.14470093600783202,0.15305901622590376,0.12608974022311126,0.15112781930735003,0.13476522985109585,0.10705669775586081,0.14194120538139715,0.087513935266132506,0.085869988450634246,0.084328946002357727,0.089549485766817372,0.087919280462578728,0.080905454902659046,0.074128432170547182,0.066832196197345095,0.062695465186596855,0.055448204030155768,0.053190413792617824,0.047628057156158553,0.044445467872168264,0.041018599564149931,0.037510888864409404,0.033070647519926076,0.029334845668629133,0.02732384016913101,0.024372963837870402,0.021642339117711202,0.020050105264145933
prosociality proportions:,10,0.3,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5648148148148148,0.6083333333333333,0.6412213740458015,0.6713286713286714,0.7235294117647059,0.7707317073170732,0.8008474576271186,0.8315412186379928,0.8592814371257484,0.8853658536585366,0.9085603112840467,0.9270186335403726,0.9423312883435583,0.954368932038835,0.9633956386292835,0.9710055521283159,0.9771955361475012,0.9818252126836814,0.9857662023016354,0.9887613582018173,0.9910934242941065,0.992984027466786,0.9945112694149246,0.9956757751403073,0.9966269556480551,0.9973533055524271,0.9979277809620387,0.9983808178592345,0.9987346202514605,0.9990092957568348
population counts:,10,0.3,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,108,120,131,143,170,205,236,279,334,410,514,644,815,1030,1284,1621,2061,2586,3302,4182,5277,6699,8563,10869,13934,17758,22681,29027,37143,47441
groups counts:,10,0.3,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,10,10,12,13,14,17,20,23,27,33,41,51,64,81,103,128,162,206,258,330,418,527,669,856,1086,1393,1775,2268,2902,3714,4744
standard deviations in prosocial proportions,10,0.3,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.13453624047073709,0.11536861512288298,0.14976833963009523,0.12063697148446335,0.14883167879153811,0.16637806616154061,0.13289217651356455,0.15317926717008853,0.10904517476719632,0.087486277671535329,0.10014861057389175,0.088075080964029717,0.08515041515569971,0.070033849894730021,0.072106581078163645,0.057032974685231698,0.056308342873981281,0.047396642290810219,0.043266579768350612,0.038201371211321097,0.032339153319699637,0.02850092349983846,0.026135800576350312,0.023286962509878807,0.020759128421454082,0.018055949960581259,0.016402592195987418,0.014551800998457542,0.012622767330884615,0.011177958285107835,0.0099040888713361596
prosociality proportions:,10,0.35,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,0.53,0.5607476635514018,0.6050420168067226,0.6439393939393939,0.678082191780822,0.7218934911242604,0.765,0.8089430894308943,0.8438538205980066,0.8687150837988827,0.8955555555555555,0.918825561312608,0.9362279511533242,0.949516648764769,0.960735171261487,0.9696969696969697,0.97702834799609,0.9825732295142752,0.9869190091845255,0.9901591289782244,0.9925750394944708,0.9944027628915089,0.9957885304659498,0.9968305347629645,0.9976226605968639,0.9982054219167621,0.9986470147964764,0.9989827720543676,0.9992365916252477,0.9994269271100056,0.9995685460921292
population counts:,10,0.35,0.02,0,2,30,1,1.0,1,0,0.53,0.0,-10,-10,-10,-10,-10,100,107,119,132,146,169,200,246,301,358,450,579,737,931,1197,1551,2046,2697,3593,4776,6330,8397,11160,14829,19770,26190,34738,46204,61566,82014,108934
